"","JULDAY","TIME","TALOC","TAREF","RHLOC","RH","VLOC","VREF","TS","T2","TDEEP","ZEN","SOLR","TSKYC","DEW","FROST","SNOWFALL","SNOWDEP"
"124",166,180,12.831844329834,12.4866943359375,88.9417266845703,90.9785995483398,0.953328311443329,4.3430004119873,13.4371004104614,14.1064729690552,7.7416672706604,90,0.000212436498259194,-0.03765869140625,0,0,0,0
"125",166,240,12.6310796737671,12.4332885742188,98.0083847045898,99.2894973754883,0.953870058059692,4.34546852111816,12.9780006408691,13.9907741546631,7.7416672706604,90,0.536515831947327,0.422943115234375,0,0,0,0
"126",166,300,12.9997615814209,12.5533447265625,96.4266662597656,99.2894973754883,0.951712310314178,4.33563852310181,13.7820987701416,14.3633632659912,7.7416672706604,84.4750442504883,40.3373603820801,0.584686279296875,0,0,0,0
"127",166,360,14.744047164917,13.6450805664062,86.6272201538086,93.0222473144531,0.949554622173309,4.32580900192261,16.6683101654053,16.4852771759033,7.7416672706604,74.3389739990234,155.771270751953,1.63677978515625,0,0,0,0
"128",166,420,17.8723011016846,15.464599609375,72.6403732299805,84.6536254882812,0.947396993637085,4.31597900390625,22.0845069885254,20.1022109985352,7.7416672706604,63.6654396057129,294.207672119141,3.47528076171875,0,0,0,0
"129",166,480,21.4624137878418,17.7796630859375,60.6845397949219,76.2849960327148,0.945239186286926,4.30614948272705,27.8997364044189,24.8037490844727,7.7416672706604,52.7392730712891,431.995971679688,5.9022216796875,0,0,0,0
"130",166,540,25.2292957305908,20.2950439453125,50.3529853820801,67.916374206543,0.943081378936768,4.29631948471069,33.8467559814453,29.9835243225098,7.7416672706604,41.8914985656738,559.896606445312,8.50753784179688,0,0,0,0
"131",166,600,28.7386302947998,22.68994140625,41.6015014648438,59.5477447509766,0.940923810005188,4.28648996353149,39.2932777404785,34.8837661743164,7.7416672706604,31.6745738983154,652.494323730469,10.8426513671875,0,0,0,0
"132",166,660,31.5128135681152,24.6587524414062,28.7202949523926,42.8104972839355,0.93876588344574,4.27665996551514,43.4624328613281,39.0030326843262,7.7416672706604,23.3534679412842,715.822204589844,11.3378601074219,0,0,0,0
"133",166,720,33.3454322814941,25.9503173828125,27.9695892333984,42.8104972839355,0.934450447559357,4.25700044631958,46.215950012207,42.0275917053223,7.7416672706604,19.7898960113525,735.2626953125,13.0293273925781,0,0,0,0
"134",166,780,34.1453285217285,26.3999633789062,28.9782638549805,45.1637878417969,0.934450447559357,4.25700044631958,47.6254234313965,43.6017684936523,7.7416672706604,23.3534679412842,715.646179199219,13.9618225097656,0,0,0,0
"135",166,840,33.3166809082031,25.9503173828125,31.0945777893066,47.5170822143555,0.935308516025543,4.26090955734253,46.1416130065918,43.6973724365234,7.7416672706604,31.6745738983154,653.316528320312,13.697265625,0,0,0,0
"136",166,900,31.4630260467529,24.6587524414062,33.5512771606445,49.8703727722168,0.936166644096375,4.26481819152832,43.3134460449219,42.0591583251953,7.7416672706604,41.8914985656738,560.955749511719,12.3079223632812,0,0,0,0
"137",166,960,28.6894683837891,22.68994140625,36.5887718200684,52.2236671447754,0.937024712562561,4.26872730255127,39.1419448852539,38.7379951477051,7.7416672706604,52.7392730712891,433.086578369141,10.0103759765625,0,0,0,0
"138",166,1020,24.8986301422119,20.2950439453125,41.2683067321777,54.5769577026367,0.937882721424103,4.27263689041138,32.9218444824219,34.3981170654297,7.7416672706604,63.6654396057129,295.136932373047,7.136962890625,0,0,0,0
"139",166,1080,21.0304145812988,17.7796630859375,46.5040588378906,56.9302520751953,0.938740909099579,4.27654600143433,26.6978397369385,29.2653141021729,7.7416672706604,74.3389739990234,156.362228393555,4.09201049804688,0,0,0,0
"140",166,1140,17.4067687988281,15.4645385742188,52.3865051269531,59.2835426330566,0.939598977565765,4.28045463562012,20.7940616607666,24.1202774047852,7.7416672706604,84.4750442504883,40.5160522460938,1.29861450195312,0,0,0,0
"141",166,1200,15.4088878631592,14.2752990722656,57.2923355102539,61.636833190918,0.940457046031952,4.28436374664307,17.3865737915039,20.312837600708,7.7416672706604,90,0.53863936662674,-0.02789306640625,0,0,0,0
"142",166,1260,14.4681663513184,13.7101745605469,60.9201011657715,63.9901275634766,0.941315114498138,4.28827333450317,15.7910318374634,18.1862087249756,7.7416672706604,90,0.000213032719329931,-0.545135498046875,0,0,0,0
"143",166,1320,13.7042360305786,13.3067626953125,64.6471252441406,66.3434143066406,0.94217324256897,4.29218244552612,14.398157119751,17.0199584960938,7.7416672706604,90,0,-0.858856201171875,0,0,0,0
"144",166,1380,13.4738054275513,13.0187377929688,66.6854553222656,68.6967086791992,0.943031311035156,4.29609107971191,14.2685470581055,16.0346221923828,7.7416672706604,90,0,-1.02883911132812,0,0,0,0
"145",196,0,16.1519794464111,15.7113342285156,70.7291030883789,72.75,0.834134757518768,3.79999995231628,16.8868503570557,18.4124774932861,7.7416672706604,90,0,2.73117065429688,0,0,0,0
"146",196,60,15.915509223938,15.5671997070312,77.1366195678711,78.8760070800781,0.836640059947968,3.81141304969788,16.4970436096191,17.944580078125,7.7416672706604,90,0,3.04888916015625,0,0,0,0
"147",196,120,15.7389898300171,15.4636840820312,83.5152359008789,85.0020141601562,0.839145362377167,3.82282614707947,16.1991500854492,17.6026649475098,7.7416672706604,90,0,3.38381958007812,0,0,0,0
"148",196,180,15.6843709945679,15.3893432617188,89.4202117919922,91.1280212402344,0.84247612953186,3.83800005912781,16.1782264709473,17.300443649292,7.7416672706604,90,5.49967953702435e-05,3.72598266601562,0,0,0,0
"149",196,240,15.6145620346069,15.3359680175781,97.5137557983398,99.2724990844727,0.843110084533691,3.84088802337646,16.0810432434082,17.1008224487305,7.7416672706604,90,0.156866639852524,4.199462890625,0,0,0,0
"150",196,300,15.9936304092407,15.4026489257812,95.5851669311523,99.2724990844727,0.841186046600342,3.83212280273438,16.9823303222656,17.2950916290283,7.7416672706604,85.6405258178711,31.1400852203369,4.291015625,0,0,0,0
"151",196,360,17.7438507080078,16.4258422851562,86.4143524169922,93.9405136108398,0.839261889457703,3.82335734367371,19.9469585418701,19.3079395294189,7.7416672706604,75.4182586669922,143.779571533203,5.31100463867188,0,0,0,0
"152",196,420,20.764627456665,18.1858215332031,73.2464065551758,85.9883422851562,0.837337911128998,3.81459212303162,25.0715084075928,23.0853099822998,7.7416672706604,64.6904754638672,284.174041748047,7.10458374023438,0,0,0,0
"153",196,480,24.3261833190918,20.4541015625,61.6640434265137,78.0361785888672,0.835413813591003,3.80582690238953,30.7874126434326,28.036153793335,7.7416672706604,53.7522239685059,424.857482910156,9.51593017578125,0,0,0,0
"154",196,540,28.3738613128662,22.9360961914062,50.7614593505859,70.0840072631836,0.833489775657654,3.79706144332886,37.4398727416992,33.323673248291,7.7416672706604,42.9531478881836,553.970947265625,12.1341552734375,0,0,0,0
"155",196,600,31.9985008239746,25.3095397949219,42.1554489135742,62.1318397521973,0.831565618515015,3.78829598426819,43.1409149169922,38.506103515625,7.7416672706604,32.8786163330078,653.221069335938,14.508056640625,0,0,0,0
"156",196,660,34.939338684082,27.2662048339844,29.8650379180908,46.2275009155273,0.82964152097702,3.77953052520752,47.7101058959961,42.7752876281738,7.7416672706604,24.8162708282471,715.212036132812,15.1419982910156,0,0,0,0
"157",196,720,36.7252502441406,28.552001953125,29.1804847717285,46.2275009155273,0.825793385505676,3.76200008392334,50.3047485351562,45.984188079834,7.7416672706604,21.4407749176025,735.141906738281,16.8455810546875,0,0,0,0
"158",196,780,37.4096984863281,29,30.2312908172607,48.4377098083496,0.825793385505676,3.76200008392334,51.3820533752441,47.7104873657227,7.7416672706604,24.8162708282471,715.046081542969,17.7539367675781,0,0,0,0
"159",196,840,36.8373908996582,28.552001953125,31.7757301330566,50.6479187011719,0.826551735401154,3.76545453071594,50.6079292297363,47.7004585266113,7.7416672706604,32.8786163330078,654.009704589844,17.4592895507812,0,0,0,0
"160",196,900,34.7777938842773,27.2662048339844,34.4554710388184,52.8581237792969,0.827310085296631,3.76890921592712,47.2665367126465,46.0227584838867,7.7416672706604,42.9531478881836,554.975158691406,16.0360107421875,0,0,0,0
"161",196,960,31.7415542602539,25.3095397949219,37.910343170166,55.0683326721191,0.828068375587463,3.77236366271973,42.4390640258789,42.627799987793,7.7416672706604,53.7522239685059,425.885101318359,13.7060241699219,0,0,0,0
