"","JULDAY","TIME","TALOC","TAREF","RHLOC","RH","VLOC","VREF","TS","T2","TDEEP","ZEN","SOLR","TSKYC","DEW","FROST","SNOWFALL","SNOWDEP"
"33",46,480,-10.518741607666,-10.5560302734375,93.3137512207031,93.6244964599609,1.0593010187149,4.82577180862427,-10.4506864547729,-10.5104274749756,7.7416672706604,78.2332229614258,96.8487091064453,-18.3882904052734,0,0,0,0
"34",46,540,-7.94713163375854,-8.15194702148438,81.0390090942383,82.5038757324219,1.05606234073639,4.81101751327515,-7.57375478744507,-9.04173469543457,7.7416672706604,69.4261169433594,206.132797241211,-16.0333557128906,0,0,0,0
"35",46,600,-5.25268459320068,-5.25582885742188,71.3640975952148,71.3832473754883,1.05282366275787,4.79626321792603,-5.24695920944214,-6.93992519378662,7.7416672706604,62.3166122436523,298.379974365234,-13.1935424804688,0,0,0,0
"36",46,660,-2.60557222366333,-2.5299072265625,49.4551086425781,49.1420021057129,1.04958486557007,4.7815089225769,-2.74318599700928,-4.80514860153198,7.7416672706604,57.6067695617676,358.311614990234,-10.6114807128906,0,0,0,0
"37",46,720,-0.613347232341766,-0.597320556640625,49.2071380615234,49.1420021057129,1.04310750961304,4.75200033187866,-0.642426908016205,-3.09407949447632,7.7416672706604,55.9447364807129,369.983245849609,-8.68057250976562,0,0,0,0
"38",46,780,0.0941243022680283,0.100006103515625,51.2520790100098,51.230167388916,1.04310750961304,4.75200033187866,0.0834520384669304,-2.07647800445557,7.7416672706604,57.6067695617676,358.183746337891,-7.96762084960938,0,0,0,0
"39",46,840,-0.5213223695755,-0.597320556640625,52.9842300415039,53.3183364868164,1.04406535625458,4.75636386871338,-0.383378922939301,-2.04274725914001,7.7416672706604,62.3166122436523,299.304962158203,-8.64889526367188,0,0,0,0
"40",46,900,-2.43470001220703,-2.5299072265625,54.9658889770508,55.4065017700195,1.04502320289612,4.7607274055481,-2.26183009147644,-2.9761700630188,7.7416672706604,69.4261169433594,207.093124389648,-10.56591796875,0,0,0,0
"41",46,960,-5.10915088653564,-5.255859375,56.777214050293,57.4946670532227,1.04598116874695,4.76509094238281,-4.84267616271973,-4.69872999191284,7.7416672706604,78.2332229614258,97.4514617919922,-13.2753601074219,0,0,0,0
"42",46,1020,-7.99646139144897,-8.15194702148438,58.7778167724609,59.5828323364258,1.0469388961792,4.76945495605469,-7.7139458656311,-6.76513242721558,7.7416672706604,87.8699111938477,10.2140846252441,-16.1536254882812,0,0,0,0
"43",46,1080,-9.01556396484375,-9.10629272460938,61.1796798706055,61.6709976196289,1.04789686203003,4.7738184928894,-8.85065460205078,-8.05046844482422,7.7416672706604,90,0.003775225719437,-17.0935821533203,0,0,0,0
"44",46,1140,-9.57491493225098,-9.70733642578125,63.0158958435059,63.7591667175293,1.04885470867157,4.77818250656128,-9.33413791656494,-8.73217678070068,7.7416672706604,90,0,-17.6814117431641,0,0,0,0
"45",46,1200,-10.1105756759644,-10.1876831054688,65.3974304199219,65.8473358154297,1.04981255531311,4.782546043396,-9.97032642364502,-9.19749069213867,7.7416672706604,90,0,-18.1492156982422,0,0,0,0
"46",46,1260,-10.4837665557861,-10.5716247558594,67.4056549072266,67.9355010986328,1.05077040195465,4.78690958023071,-10.3239068984985,-9.58965492248535,7.7416672706604,90,0,-18.5211639404297,0,0,0,0
"47",46,1320,-10.8045597076416,-10.8784790039062,69.5625610351562,70.0236663818359,1.05172836780548,4.79127311706543,-10.6700191497803,-9.90422534942627,7.7416672706604,90,0,-18.8165435791016,0,0,0,0
"48",46,1380,-11.0404119491577,-11.1237182617188,71.5760803222656,72.1118316650391,1.05268609523773,4.79563665390015,-10.8887281417847,-10.1704769134521,7.7416672706604,90,0,-19.0507659912109,0,0,0,0
"49",74,0,-3.36055946350098,-4.4185791015625,67.9721145629883,74.3499984741211,1.14144742488861,5.19999980926514,-1.37371337413788,-1.37371337413788,7.7416672706604,90,0,-12.3191833496094,0,0,399.002166748047,394.949462890625
"50",74,60,-4.60961008071899,-4.56317138671875,78.7518081665039,78.4406127929688,1.14369058609009,5.21021842956543,-4.69688272476196,-3.69271564483643,7.7416672706604,90,0,-12.4431762695312,0,0,0,393.378845214844
"51",74,120,-4.7190146446228,-4.67709350585938,82.8268432617188,82.5312194824219,1.14593362808228,5.22043704986572,-4.79785633087158,-3.96060395240784,7.7416672706604,90,0,-12.5374450683594,0,0,0,392.102447509766
"52",74,180,-4.80522775650024,-4.766845703125,86.9062576293945,86.6218338012695,1.14817678928375,5.23065614700317,-4.87746715545654,-4.07441473007202,7.7416672706604,90,0,-12.6084289550781,0,0,0,391.129058837891
"53",74,240,-4.84812450408936,-4.83755493164062,90.7942352294922,90.7124481201172,1.15041995048523,5.24087476730347,-4.86803245544434,-4.14882230758667,7.7416672706604,90,0,-12.6611328125,0,0,0,390.419586181641
"54",74,300,-4.87701511383057,-4.89324951171875,94.6716766357422,94.8030624389648,1.15286195278168,5.2519998550415,-4.84641218185425,-4.19485187530518,7.7416672706604,90,9.2470996605698e-05,-12.6995239257812,0,0,0,389.979370117188
"55",74,360,-5.0065803527832,-4.9371337890625,99.8474807739258,99.2565002441406,1.15315508842468,5.25333452224731,-5.13750314712524,-4.18659400939941,7.7416672706604,90,3.86281609535217,-12.7252807617188,1,1,0,389.979370117188
"56",74,420,-4.57493209838867,-4.59674072265625,99.0721664428711,99.2565002441406,1.14985179901123,5.23828649520874,-4.53386211395264,-4.08671474456787,7.7416672706604,80.7546997070312,67.7617645263672,-12.3843383789062,0,0,0,389.882690429688
"57",74,480,-3.13625597953796,-2.9921875,91.1129913330078,90.0135955810547,1.14654862880707,5.22323846817017,-3.40726280212402,-3.40109729766846,7.7416672706604,70.3246841430664,189.837509155273,-10.8175354003906,0,0,0,389.406768798828
"58",74,540,-0.909154653549194,-0.6072998046875,81.892951965332,79.8710708618164,1.14324557781219,5.20819091796875,-1.4763468503952,-2.16198778152466,7.7416672706604,60.8007431030273,309.242065429688,-8.4781494140625,0,0,0,388.428405761719
"59",74,600,1.53420078754425,2.07354736328125,72.4735488891602,69.7285461425781,1.13994240760803,5.19314336776733,0.521877467632294,-0.605758786201477,7.7416672706604,52.8548316955566,395.724456787109,-5.85690307617188,0,0,0,386.826354980469
"60",74,660,3.70940661430359,4.50592041015625,52.2893600463867,49.4435005187988,1.13663935661316,5.17809534072876,2.21605324745178,0.757334351539612,7.7416672706604,47.4098243713379,459.086608886719,-3.57119750976562,0,0,0,383.985565185547
"61",74,720,5.27345895767212,6.19580078125,52.7088508605957,49.4435005187988,1.13003301620483,5.14799976348877,3.54804730415344,1.95364713668823,7.7416672706604,45.4429550170898,479.954711914062,-1.886962890625,0,0,0,381.349334716797
"62",74,780,5.94178676605225,6.79998779296875,54.6612205505371,51.51904296875,1.13003301620483,5.14799976348877,4.33636331558228,2.73121619224548,7.7416672706604,47.4098243713379,458.916687011719,-1.26766967773438,0,0,0,378.809051513672
"63",74,840,5.41485404968262,6.19580078125,56.5749244689941,53.5945816040039,1.13107061386108,5.15272665023804,3.95343399047852,2.84575653076172,7.7416672706604,52.8548316955566,396.867034912109,-1.85379028320312,0,0,0,376.314117431641
"64",74,900,3.92088794708252,4.50592041015625,58.0039215087891,55.6701240539551,1.13210821151733,5.15745401382446,2.82570695877075,2.22297644615173,7.7416672706604,60.8007431030273,310.583831787109,-3.523193359375,0,0,0,373.678558349609
"65",74,960,1.69142723083496,2.07354736328125,59.3460693359375,57.7456665039062,1.13314604759216,5.16218185424805,0.975847899913788,1.00110983848572,7.7416672706604,70.3246841430664,190.937744140625,-5.93316650390625,0,0,0,370.901611328125
"66",74,1020,-0.877191960811615,-0.6072998046875,61.1732406616211,59.8212089538574,1.1341837644577,5.16690874099731,-1.3827840089798,-0.614771544933319,7.7416672706604,80.7546997070312,68.2535705566406,-8.59283447265625,0,0,0,368.415740966797
"67",74,1080,-2.45465183258057,-2.24929809570312,62.971263885498,61.8967514038086,1.13522148132324,5.17163610458374,-2.8394775390625,-1.908034324646,7.7416672706604,90,3.88877701759338,-10.2210693359375,0,0,0,366.057647705078
"68",74,1140,-3.01847290992737,-2.854248046875,64.8626022338867,63.9722900390625,1.13625919818878,5.17636346817017,-3.32633233070374,-2.61868023872375,7.7416672706604,90,9.31592294364236e-05,-10.8130798339844,0,0,0,363.76806640625
"69",74,1200,-3.51125574111938,-3.330810546875,67.0623168945312,66.0478363037109,1.13729679584503,5.18109035491943,-3.84964036941528,-3.03369832038879,7.7416672706604,90,0,-11.2771606445312,0,0,0,361.626159667969
"70",74,1260,-3.80324673652649,-3.70623779296875,68.6853713989258,68.1233749389648,1.13833451271057,5.18581771850586,-3.98522877693176,-3.38281583786011,7.7416672706604,90,0,-11.6405944824219,0,0,0,359.467498779297
"71",74,1320,-4.14559745788574,-4.00201416015625,71.0597839355469,70.1989135742188,1.13937211036682,5.19054508209229,-4.41504335403442,-3.6279034614563,7.7416672706604,90,0,-11.9247436523438,0,0,0,357.508758544922
"72",74,1380,-4.30828237533569,-4.23501586914062,72.7262496948242,72.2744598388672,1.14040982723236,5.19527244567871,-4.44582080841064,-3.85317635536194,7.7416672706604,90,0,-12.1465148925781,0,0,0,355.558197021484
"73",105,0,3.15772199630737,1.81661987304688,63.9892997741699,70.4000015258789,1.1633985042572,5.30000019073486,5.69459962844849,5.69459962844849,7.7416672706604,90,0,-6.11871337890625,0,0,0,355.558197021484
"74",105,60,1.81311392784119,1.66796875,75.1313171386719,75.9164962768555,1.16614365577698,5.3125057220459,2.0879237651825,3.19487285614014,7.7416672706604,90,0,-6.23599243164062,0,0,0,355.558197021484
"75",105,120,1.67217147350311,1.55517578125,80.7527465820312,81.432991027832,1.16888868808746,5.32501125335693,1.89388465881348,2.8431031703949,7.7416672706604,90,0,-6.31942749023438,0,0,0,355.558197021484
"76",105,180,1.58677792549133,1.46954345703125,86.2210540771484,86.9494857788086,1.17163383960724,5.33751678466797,1.80914318561554,2.65690732002258,7.7416672706604,90,0,-6.37750244140625,0,0,0,355.558197021484
"77",105,240,1.48154485225677,1.40457153320312,91.9563217163086,92.4659805297852,1.17503249645233,5.35300016403198,1.62770652770996,2.53458523750305,7.7416672706604,90,1.68725709954742e-05,-6.41647338867188,0,0,0,355.558197021484
"78",105,300,1.44964599609375,1.35525512695312,98.6250076293945,99.2959976196289,1.17574620246887,5.35625171661377,1.62892270088196,2.42489171028137,7.7416672706604,90,0.315637230873108,-6.43548583984375,0,0,0,355.558197021484
"79",105,360,1.77544713020325,1.51605224609375,97.4667510986328,99.2959976196289,1.17274856567383,5.34259557723999,2.26763558387756,2.44483733177185,7.7416672706604,83.495735168457,43.3698043823242,-6.2742919921875,0,0,0,355.558197021484
"80",105,420,2.97249984741211,2.8326416015625,90.7490539550781,91.6541900634766,1.16975092887878,5.32893896102905,3.23761343955994,3.2419068813324,7.7416672706604,72.5591278076172,160.297470092773,-4.99343872070312,0,0,0,355.558197021484
"81",105,480,5.10865879058838,4.96807861328125,80.8279800415039,81.624153137207,1.16675329208374,5.31528234481812,5.3748779296875,4.72610282897949,7.7416672706604,61.7409057617188,294.249633789062,-2.90966796875,0,0,0,355.558197021484
"82",105,540,7.76915597915649,7.5772705078125,70.6623687744141,71.5941162109375,1.16375541687012,5.30162620544434,8.13217449188232,6.64262676239014,7.7416672706604,51.4899406433105,411.675964355469,-0.35980224609375,0,0,0,355.558197021484
"83",105,600,10.4348573684692,10.2386474609375,60.7621803283691,61.5640754699707,1.16075778007507,5.2879695892334,10.8056926727295,8.7313756942749,7.7416672706604,42.5123825073242,502.638153076172,2.2325439453125,0,0,0,355.558197021484
"84",105,660,12.7414493560791,12.5220947265625,40.9109153747559,41.5039978027344,1.15775990486145,5.27431297302246,13.1556177139282,10.6632308959961,7.7416672706604,35.9922904968262,563.946105957031,4.33969116210938,0,0,0,355.558197021484
"85",105,720,14.30992603302,14.0586547851562,40.8334884643555,41.5039978027344,1.15176451206207,5.24700021743774,14.7834167480469,12.1667060852051,7.7416672706604,33.525318145752,584.643310546875,5.8726806640625,0,0,0,355.558197021484
"86",105,780,14.8774337768555,14.6000366210938,43.1329307556152,43.9119987487793,1.15176451206207,5.24700021743774,15.4001493453979,13.0131406784058,7.7416672706604,35.9922904968262,563.741760253906,6.4378662109375,0,0,0,355.558197021484
"87",105,840,14.3487377166748,14.0586547851562,45.4574089050293,46.3199996948242,1.15282213687897,5.25181818008423,14.8955554962158,13.066596031189,7.7416672706604,42.5123825073242,503.794708251953,5.92117309570312,0,0,0,355.558197021484
"88",105,900,12.8500709533691,12.5220947265625,47.691047668457,48.7279968261719,1.15387988090515,5.25663661956787,13.4685354232788,12.3069086074829,7.7416672706604,51.4899406433105,413.09912109375,4.40963745117188,0,0,0,355.558197021484
"89",105,960,10.3786354064941,10.2386474609375,50.6597175598145,51.1359977722168,1.15493750572205,5.26145458221436,10.6427049636841,10.9215106964111,7.7416672706604,61.7409057617188,295.607971191406,2.15139770507812,0,0,0,355.558197021484
"90",105,1020,7.87443494796753,7.5772705078125,52.469295501709,53.5439987182617,1.15599501132965,5.266273021698,8.43518829345703,8.93580341339111,7.7416672706604,72.5591278076172,161.223846435547,-0.484771728515625,0,0,0,355.558197021484
"91",105,1080,5.26753187179565,4.96807861328125,54.7966194152832,55.9519996643066,1.15705275535583,5.27109098434448,5.83280324935913,6.84518718719482,7.7416672706604,83.495735168457,43.6710357666016,-3.06930541992188,0,0,0,355.558197021484
"92",105,1140,3.82874584197998,3.64889526367188,57.6250267028809,58.3600006103516,1.15811038017273,5.27590942382812,4.16836404800415,5.3810338973999,7.7416672706604,90,0.317599803209305,-4.36770629882812,0,0,0,355.558197021484
"93",105,1200,3.16282367706299,3.05856323242188,60.3209571838379,60.7679977416992,1.15916800498962,5.28072738647461,3.35977077484131,4.59811639785767,7.7416672706604,90,1.69508803082863e-05,-4.93997192382812,0,0,0,355.558197021484
"94",105,1260,2.74870896339417,2.61053466796875,62.5585098266602,63.1760025024414,1.16022574901581,5.28554582595825,3.00981163978577,4.07749605178833,7.7416672706604,90,0,-5.37100219726562,0,0,0,355.558197021484
"95",105,1320,2.43709683418274,2.27053833007812,64.8101196289062,65.5839996337891,1.16128325462341,5.29036378860474,2.75194525718689,3.67539167404175,7.7416672706604,90,0,-5.69488525390625,0,0,0,355.558197021484
"96",105,1380,2.13767719268799,2.01248168945312,67.3867111206055,67.9920043945312,1.16234087944031,5.29518222808838,2.37441897392273,3.37750816345215,7.7416672706604,90,0,-5.93756103515625,0,0,0,355.558197021484
"97",135,0,9.10236835479736,7.45010375976562,62.5680160522461,70,1.00974214076996,4.59999990463257,12.0635404586792,12.0635404586792,7.7416672706604,90,0,-0.579437255859375,0,0,0,355.558197021484
"98",135,60,7.51041746139526,7.29873657226562,75.4668045043945,76.5675888061523,1.01265931129456,4.61328983306885,7.89020442962646,9.1721019744873,7.7416672706604,90,0,-0.687225341796875,0,0,0,355.558197021484
"99",135,120,7.36127471923828,7.18902587890625,82.1604766845703,83.1351699829102,1.01557648181915,4.62657928466797,7.67065238952637,8.76663875579834,7.7416672706604,90,0,-0.756561279296875,0,0,0,355.558197021484
"100",135,180,7.26710367202759,7.1094970703125,88.7392044067383,89.7027587890625,1.01983952522278,4.64599990844727,7.5506329536438,8.56599998474121,7.7416672706604,90,4.7009157242428e-06,-0.798431396484375,0,0,0,355.558197021484
"101",135,240,7.20058536529541,7.05184936523438,98.2923965454102,99.3000030517578,1.02093052864075,4.65097045898438,7.46826553344727,8.42563438415527,7.7416672706604,90,0.0165589284151793,-0.805084228515625,0,0,0,355.558197021484
"102",135,300,7.26722192764282,7.04095458984375,97.7717361450195,99.3000030517578,1.01856553554535,4.64019584655762,7.67407703399658,8.32090473175049,7.7416672706604,87.7024230957031,10.979284286499,-0.815460205078125,0,0,0,355.558197021484
"103",135,360,8.19168090820312,8.0233154296875,93.3963623046875,94.4721984863281,1.01620030403137,4.62942123413086,8.49415493011475,8.85098457336426,7.7416672706604,77.3406753540039,109.643402099609,0.1448974609375,0,0,0,355.558197021484
"104",135,420,9.99703598022461,9.8189697265625,84.4952545166016,85.5101699829102,1.01383531093597,4.6186466217041,10.3166551589966,10.0799503326416,7.7416672706604,66.5331954956055,240.89225769043,1.8966064453125,0,0,0,355.558197021484
"105",135,480,12.4415550231934,12.1876831054688,75.2805023193359,76.5481338500977,1.011470079422,4.6078724861145,12.8968362808228,11.8145914077759,7.7416672706604,55.5922431945801,375.317565917969,4.21719360351562,0,0,0,355.558197021484
"106",135,540,15.1049947738647,14.8123168945312,66.3237609863281,67.5861053466797,1.00910496711731,4.59709787368774,15.6294040679932,13.8679065704346,7.7416672706604,44.8979148864746,499.570953369141,6.78646850585938,0,0,0,355.558197021484
"107",135,600,17.6804466247559,17.3416748046875,57.3832931518555,58.6240692138672,1.00673997402191,4.58632373809814,18.2869033813477,15.9583206176758,7.7416672706604,35.0836791992188,595.442749023438,9.24957275390625,0,0,0,355.558197021484
"108",135,660,19.8937854766846,19.4370727539062,39.5618171691895,40.7000007629395,1.00437486171722,4.57554864883423,20.7106437683105,17.7855682373047,7.7416672706604,27.4480094909668,655.631225585938,11.1587219238281,0,0,0,355.558197021484
"109",135,720,21.2248725891113,20.818115234375,39.6952362060547,40.7000007629395,0.999644696712494,4.55399990081787,21.9510879516602,19.2320747375488,7.7416672706604,24.3555736541748,676.5283203125,12.5424499511719,0,0,0,355.558197021484
"110",135,780,21.8330936431885,21.2999877929688,41.7569694519043,43.1416664123535,0.999644696712494,4.55399990081787,22.7848854064941,19.9950275421143,7.7416672706604,27.4480094909668,655.438232421875,13.0563659667969,0,0,0,355.558197021484
"111",135,840,21.2886734008789,20.818115234375,44.2843742370605,45.5833358764648,1.00056254863739,4.55818176269531,22.1290836334229,20.0912475585938,7.7416672706604,35.0836791992188,596.381103515625,12.6026306152344,0,0,0,355.558197021484
"112",135,900,20.002384185791,19.4370727539062,46.3689613342285,48.0250015258789,1.00148057937622,4.56236362457275,21.0123748779297,19.3803157806396,7.7416672706604,44.8979148864746,500.753143310547,11.2455749511719,0,0,0,355.558197021484
"113",135,960,17.8042678833008,17.3416748046875,49.0145111083984,50.466667175293,1.00239849090576,4.5665454864502,18.631031036377,18.0650749206543,7.7416672706604,55.5922431945801,376.503021240234,9.17068481445312,0,0,0,355.558197021484
"114",135,1020,15.2719554901123,14.8123168945312,51.3656730651855,52.908332824707,1.0033164024353,4.57072734832764,16.0937232971191,16.2252426147461,7.7416672706604,66.5331954956055,241.844436645508,6.6595458984375,0,0,0,355.558197021484
"115",135,1080,12.5534257888794,12.1876831054688,54.0348281860352,55.3499984741211,1.00423443317413,4.57490921020508,13.2075481414795,14.169508934021,7.7416672706604,77.3406753540039,110.164039611816,4.05209350585938,0,0,0,355.558197021484
"116",135,1140,10.1708269119263,9.8189697265625,56.4450378417969,57.7916679382324,1.00515246391296,4.57909059524536,10.8003330230713,12.1428279876709,7.7416672706604,87.7024230957031,11.04017162323,1.70040893554688,0,0,0,355.558197021484
"117",135,1200,9.12827587127686,8.892822265625,59.2831420898438,60.2333335876465,1.00607025623322,4.58327293395996,9.54967021942139,10.9085941314697,7.7416672706604,90,0.0166373159736395,0.792877197265625,0,0,0,355.558197021484
"118",135,1260,8.65170001983643,8.344482421875,61.3827705383301,62.6750030517578,1.00698816776276,4.58745431900024,9.20172119140625,10.191445350647,7.7416672706604,90,4.71546763947117e-06,0.262908935546875,0,0,0,355.558197021484
"119",135,1320,8.14719676971436,7.947021484375,64.2357025146484,65.1166687011719,1.00790619850159,4.59163618087769,8.50570011138916,9.74586868286133,7.7416672706604,90,0,-0.11669921875,0,0,0,355.558197021484
"120",135,1380,7.85329723358154,7.658935546875,66.6684951782227,67.5583343505859,1.00882411003113,4.59581804275513,8.20150947570801,9.37972640991211,7.7416672706604,90,0,-0.387451171875,0,0,0,355.558197021484
"121",166,0,14.5026807785034,12.8131103515625,63.6512451171875,71.0500030517578,0.943889379501343,4.30000019073486,17.4543991088867,17.4543991088867,7.7416672706604,90,0,4.755126953125,0,0,0,355.558197021484
"122",166,60,12.9046382904053,12.6663208007812,76.4888610839844,77.69287109375,0.946792721748352,4.3132266998291,13.3214693069458,14.5901021957397,7.7416672706604,90,0,4.65789794921875,0,0,0,355.558197021484
"123",166,120,12.7571220397949,12.5614929199219,83.2603530883789,84.3357315063477,0.949696063995361,4.32645273208618,13.099684715271,14.1842460632324,7.7416672706604,90,0,4.59912109375,0,0,0,355.558197021484
"124",166,180,12.664234161377,12.4866943359375,89.9243240356445,90.9785995483398,0.953328311443329,4.3430004119873,12.9755697250366,13.987455368042,7.7416672706604,90,0.000212436498259194,4.5673828125,0,0,0,355.558197021484
