"","JULDAY","TIME","D0cm","D1.5cm","D5cm","D10cm","D15cm","D20cm","D30cm","D50cm","D100cm","D200cm"
"117",135,1200,10.697564125061,13.7322406768799,18.2784080505371,20.8738861083984,20.4330749511719,18.8303318023682,15.59690284729,13.3839769363403,11.7278108596802,7.7416672706604
"118",135,1260,9.82962989807129,11.9740219116211,16.1266708374023,19.2746295928955,19.7062358856201,18.7309455871582,15.7789735794067,13.4161624908447,11.7266502380371,7.7416672706604
"119",135,1320,9.02812004089355,10.8883113861084,14.6086406707764,17.8995170593262,18.9084892272949,18.4765453338623,15.9230108261108,13.4506597518921,11.7256164550781,7.7416672706604
"120",135,1380,8.46164226531982,10.1069488525391,13.4797782897949,16.7532215118408,18.1246547698975,18.121789932251,16.0230331420898,13.48659324646,11.7247190475464,7.7416672706604
"121",166,0,13.7360363006592,15.2627601623535,18.4658813476562,21.739839553833,23.3049716949463,23.5112056732178,21.4993095397949,18.4651069641113,16.7292385101318,7.7416672706604
"122",166,60,13.4324722290039,14.7924089431763,17.7079925537109,20.8521595001221,22.5625648498535,23.0401058197021,21.5235614776611,18.5126686096191,16.7189292907715,7.7416672706604
"123",166,120,13.2184467315674,14.4457721710205,17.1118869781494,20.1069183349609,21.8927268981934,22.5702209472656,21.5045204162598,18.5588455200195,16.7088584899902,7.7416672706604
"124",166,180,13.4371004104614,14.1064729690552,16.637243270874,19.4770488739014,21.2924613952637,22.1159820556641,21.4487266540527,18.6028709411621,16.6990165710449,7.7416672706604
"125",166,240,12.9780006408691,13.9907741546631,16.2482833862305,18.9411373138428,20.7561225891113,21.6851348876953,21.3627796173096,18.6441345214844,16.6893939971924,7.7416672706604
"126",166,300,13.7820987701416,14.3633632659912,16.0615348815918,18.4998035430908,20.2793560028076,21.2813186645508,21.2528476715088,18.6821670532227,16.6799755096436,7.7416672706604
"127",166,360,16.6683101654053,16.4852771759033,16.5341396331787,18.2618789672852,19.8814697265625,20.9090785980225,21.1245670318604,18.7166442871094,16.670747756958,7.7416672706604
"128",166,420,22.0845069885254,20.1022109985352,18.1197242736816,18.4622573852539,19.6387538909912,20.5861015319824,20.9837017059326,18.7473430633545,16.6616954803467,7.7416672706604
"129",166,480,27.8997364044189,24.8037490844727,20.6793575286865,19.234395980835,19.6506786346436,20.3511085510254,20.837797164917,18.7742023468018,16.6528053283691,7.7416672706604
"130",166,540,33.8467559814453,29.9835243225098,23.9251804351807,20.5641574859619,19.9781951904297,20.2508888244629,20.6973705291748,18.7973251342773,16.6440582275391,7.7416672706604
"131",166,600,39.2932777404785,34.8837661743164,27.494348526001,22.3468399047852,20.6312026977539,20.3230762481689,20.5753860473633,18.8170604705811,16.6354446411133,7.7416672706604
"132",166,660,43.4624328613281,39.0030326843262,30.9478950500488,24.3974494934082,21.5693378448486,20.5857105255127,20.4856338500977,18.8340129852295,16.6269454956055,7.7416672706604
"133",166,720,46.215950012207,42.0275917053223,33.9508171081543,26.5051021575928,22.7109069824219,21.0320472717285,20.4405670166016,18.8490447998047,16.6185550689697,7.7416672706604
"134",166,780,47.6254234313965,43.6017684936523,36.2558784484863,28.476261138916,23.9540843963623,21.6323623657227,20.4493465423584,18.8632068634033,16.6102695465088,7.7416672706604
"135",166,840,46.1416130065918,43.6973724365234,37.5979080200195,30.126802444458,25.1891307830811,22.3398571014404,20.5164585113525,18.8776683807373,16.6020851135254,7.7416672706604
"136",166,900,43.3134460449219,42.0591583251953,37.8227119445801,31.2859020233154,26.3016738891602,23.0955791473389,20.6411018371582,18.8936023712158,16.5940036773682,7.7416672706604
"137",166,960,39.1419448852539,38.7379951477051,36.8894958496094,31.8350677490234,27.1856021881104,23.8333606719971,20.8169727325439,18.9120693206787,16.5860328674316,7.7416672706604
"138",166,1020,32.9218444824219,34.3981170654297,34.8396949768066,31.7026767730713,27.7530288696289,24.4865093231201,21.032693862915,18.9339179992676,16.5781803131104,7.7416672706604
"139",166,1080,26.6978397369385,29.2653141021729,31.9376487731934,30.9040355682373,27.946662902832,24.9942779541016,21.2726917266846,18.9597263336182,16.5704650878906,7.7416672706604
"140",166,1140,20.7940616607666,24.1202774047852,28.5237102508545,29.5356788635254,27.7522735595703,25.3100433349609,21.5186614990234,18.989673614502,16.5629024505615,7.7416672706604
"141",166,1200,17.3865737915039,20.312837600708,25.2249088287354,27.7977962493896,27.2053718566895,25.4082508087158,21.7514934539795,19.0235748291016,16.5555019378662,7.7416672706604
"142",166,1260,15.7910318374634,18.1862087249756,22.7061367034912,26.0333690643311,26.4143886566162,25.2933826446533,21.953634262085,19.0608806610107,16.5482769012451,7.7416672706604
"143",166,1320,14.398157119751,17.0199584960938,20.9499130249023,24.4850311279297,25.526180267334,25.005485534668,22.1118946075439,19.1007270812988,16.54123878479,7.7416672706604
"144",166,1380,14.2685470581055,16.0346221923828,19.6753692626953,23.1941833496094,24.6460475921631,24.603235244751,22.2194347381592,19.1420745849609,16.5343952178955,7.7416672706604
"145",196,0,16.8868503570557,18.4124774932861,21.6349544525146,24.9197444915771,26.4774112701416,26.6550312042236,24.5286617279053,21.2789745330811,19.2609157562256,7.7416672706604
"146",196,60,16.4970436096191,17.944580078125,20.8614025115967,24.0152931213379,25.7182369232178,26.1702575683594,24.5531444549561,21.3289546966553,19.2468147277832,7.7416672706604
"147",196,120,16.1991500854492,17.6026649475098,20.2516651153564,23.2553558349609,25.0337028503418,25.6880626678467,24.5329475402832,21.3774318695068,19.2329845428467,7.7416672706604
"148",196,180,16.1782264709473,17.300443649292,19.7640266418457,22.612678527832,24.4204902648926,25.2227382659912,24.4749641418457,21.4236125946045,19.2194137573242,7.7416672706604
"149",196,240,16.0810432434082,17.1008224487305,19.3683490753174,22.0653953552246,23.8726997375488,24.7818698883057,24.3860645294189,21.4668674468994,19.2060928344727,7.7416672706604
"150",196,300,16.9823303222656,17.2950916290283,19.1483402252197,21.6103801727295,23.3853378295898,24.3689308166504,24.2726497650146,21.5067253112793,19.1930046081543,7.7416672706604
"151",196,360,19.9469585418701,19.3079395294189,19.5535278320312,21.34352684021,22.9736614227295,23.9877109527588,24.1405010223389,21.5428466796875,19.1801376342773,7.7416672706604
